datetime_beginning_utc,datetime_beginning_ept,area,instantaneous_load
6/5/2025 3:00:00 AM,6/4/2025 11:00:00 PM,PN,1995.010000
6/5/2025 3:00:00 AM,6/4/2025 11:00:00 PM,PS,5796.887000
6/5/2025 3:00:00 AM,6/4/2025 11:00:00 PM,RECO,195.300308
6/5/2025 3:00:00 AM,6/4/2025 11:00:00 PM,UG,117.110008
6/5/2025 3:00:00 AM,6/4/2025 11:00:00 PM,PJM SOUTHERN REGION,15376.261700
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,AE,1264.653080
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,AEP,16030.662100
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,APS,5848.253000
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,ATSI,8475.505000
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,BC,3619.184810
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,COMED,10068.076200
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,DAYTON,2211.014160
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,DEOK,3507.088380
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,DOM,15449.761700
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,DPL,2042.838130
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,DUQ,1643.556400
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,EKPC,1672.621090
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,JC,2962.827150
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,ME,1873.306640
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,PE,4691.441410
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,PEP,3513.536620
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,PJM MID ATLANTIC REGION,32854.664100
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,PJM RTO,97761.200000
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,PJM WESTERN REGION,47785.554700
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,PL,4829.500490
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,PN,2004.958860
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,PS,5840.811000
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,RECO,197.165222
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,UG,119.510000
6/5/2025 2:55:00 AM,6/4/2025 10:55:00 PM,PJM SOUTHERN REGION,15449.761700
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,AE,1273.401610
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,AEP,16294.398400
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,APS,5901.614750
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,ATSI,8502.344000
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,BC,3646.744380
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,COMED,10043.036100
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,DAYTON,2227.331790
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,DEOK,3498.949000
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,DOM,15491.155300
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,DPL,2065.979000
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,DUQ,1673.394650
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,EKPC,1685.155640
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,JC,2894.170410
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,ME,1897.434330
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,PE,4739.608400
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,PEP,3517.504390
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,PJM MID ATLANTIC REGION,32968.190000
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,PJM RTO,98285.570000
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,PJM WESTERN REGION,48141.070000
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,PL,4807.504390
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,PN,2017.591670
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,PS,5881.888000
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,RECO,197.009933
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,UG,120.409996
6/5/2025 2:50:00 AM,6/4/2025 10:50:00 PM,PJM SOUTHERN REGION,15491.155300
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,AE,1286.988400
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,AEP,16434.093800
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,APS,5956.632000
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,ATSI,8565.756000
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,BC,3683.698240
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,COMED,10039.002000
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,DAYTON,2251.651860
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,DEOK,3501.749270
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,DOM,15531.306600
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,DPL,2080.737790
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,DUQ,1681.753000
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,EKPC,1735.893070
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,JC,3008.559810
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,ME,1914.231450
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,PE,4772.372560
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,PEP,3553.363770
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,PJM MID ATLANTIC REGION,33184.613300
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,PJM RTO,98882.450000
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,PJM WESTERN REGION,48428.918000
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,PL,4906.769530
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,PN,1994.254640
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,PS,5912.358000
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,RECO,199.278336
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,UG,121.830000
6/5/2025 2:45:00 AM,6/4/2025 10:45:00 PM,PJM SOUTHERN REGION,15531.306600
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,AE,1295.298220
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,AEP,16515.638700
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,APS,5992.495000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,ATSI,8653.749000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,BC,3716.534000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,COMED,10116.242200
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,DAYTON,2263.080000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,DEOK,3568.134000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,DOM,15601.901400
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,DPL,2100.913820
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,DUQ,1691.952510
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,EKPC,1762.476000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,JC,3111.354000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,ME,1931.578370
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,PE,4783.681000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,PEP,3577.148440
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,PJM MID ATLANTIC REGION,33514.433600
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,PJM RTO,99680.100000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,PJM WESTERN REGION,48801.293000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,PL,4886.916500
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,PN,2013.683590
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,PS,5955.967000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,RECO,201.415085
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,UG,122.430000
6/5/2025 2:40:01 AM,6/4/2025 10:40:01 PM,PJM SOUTHERN REGION,15601.901400
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,AE,1306.339480
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,AEP,16649.562500
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,APS,6007.926000
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,ATSI,8730.140000
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,BC,3749.979250
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,COMED,10145.258800
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,DAYTON,2282.397460
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,DEOK,3541.816160
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,DOM,15834.856400
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,DPL,2123.139160
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,DUQ,1693.455000
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,EKPC,1748.142700
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,JC,3008.510500
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,ME,1947.472170
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,PE,4834.521480
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,PEP,3619.459230
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,PJM MID ATLANTIC REGION,33710.625000
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,PJM RTO,100344.180000
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,PJM WESTERN REGION,49050.554700
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,PL,4950.798340
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,PN,1980.668580
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,PS,5997.259000
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,RECO,201.640900
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,UG,123.630005
6/5/2025 2:35:00 AM,6/4/2025 10:35:00 PM,PJM SOUTHERN REGION,15834.856400
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,AE,1317.333740
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,AEP,16719.064500
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,APS,6098.880000
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,ATSI,8833.450000
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,BC,3782.620000
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,COMED,10161.324200
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,DAYTON,2311.019530
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,DEOK,3567.066650
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,DOM,16012.408200
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,DPL,2143.226320
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,DUQ,1684.230710
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,EKPC,1784.082520
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,JC,3057.634770
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,ME,1956.091430
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,PE,4885.721000
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,PEP,3632.795170
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,PJM MID ATLANTIC REGION,33974.430000
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,PJM RTO,101145.961000
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,PJM WESTERN REGION,49373.220000
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,PL,4897.658000
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,PN,2007.533940
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,PS,6023.899410
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,RECO,203.421356
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,UG,124.550000
6/5/2025 2:30:00 AM,6/4/2025 10:30:00 PM,PJM SOUTHERN REGION,16012.408200
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,AE,1327.586300
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,AEP,16935.335900
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,APS,6131.463380
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,ATSI,8815.777000
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,BC,3824.386230
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,COMED,10212.159200
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,DAYTON,2326.021730
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,DEOK,3594.402590
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,DOM,15983.184600
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,DPL,2160.588620
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,DUQ,1742.350100
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,EKPC,1788.649000
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,JC,3195.159670
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,ME,1983.962890
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,PE,4929.530270
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,PEP,3683.084470
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,PJM MID ATLANTIC REGION,34289.410000
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,PJM RTO,101818.758000
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,PJM WESTERN REGION,49757.510000
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,PL,5039.628000
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,PN,2038.510500
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,PS,6061.805000
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,RECO,206.414400
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,UG,125.250000
6/5/2025 2:25:00 AM,6/4/2025 10:25:00 PM,PJM SOUTHERN REGION,15983.184600
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,AE,1342.998660
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,AEP,17152.566400
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,APS,6160.062000
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,ATSI,8913.945000
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,BC,3852.450680
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,COMED,10184.204100
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,DAYTON,2336.930420
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,DEOK,3649.963620
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,DOM,16080.682600
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,DPL,2182.473140
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,DUQ,1750.639000
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,EKPC,1805.740000
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,JC,3279.216800
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,ME,1992.270510
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,PE,4970.980470
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,PEP,3689.631840
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,PJM MID ATLANTIC REGION,34585.894500
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,PJM RTO,102620.617000
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,PJM WESTERN REGION,50147.610000
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,PL,4977.099610
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,PN,2034.892820
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,PS,6122.678000
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,RECO,207.794968
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,UG,125.550000
6/5/2025 2:20:00 AM,6/4/2025 10:20:00 PM,PJM SOUTHERN REGION,16080.682600
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,AE,1349.298220
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,AEP,17056.091800
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,APS,6181.380370
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,ATSI,8928.593000
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,BC,3877.243000
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,COMED,10267.904300
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,DAYTON,2352.153000
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,DEOK,3629.028320
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,DOM,16249.256800
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,DPL,2198.238000
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,DUQ,1759.024660
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,EKPC,1826.555660
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,JC,3162.882810
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,ME,1999.059080
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,PE,4981.656740
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,PEP,3724.772220
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,PJM MID ATLANTIC REGION,34713.906300
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,PJM RTO,102963.891000
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,PJM WESTERN REGION,50174.175800
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,PL,5095.952640
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,PN,2072.685790
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,PS,6112.848630
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,RECO,205.540527
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,UG,127.650000
6/5/2025 2:15:00 AM,6/4/2025 10:15:00 PM,PJM SOUTHERN REGION,16249.256800
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,AE,1365.781000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,AEP,17067.080000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,APS,6223.853000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,ATSI,9025.770000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,BC,3915.423340
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,COMED,10319.663100
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,DAYTON,2372.644290
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,DEOK,3658.872560
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,DOM,16386.340000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,DPL,2217.595210
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,DUQ,1752.164920
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,EKPC,1795.869000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,JC,3248.297360
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,ME,2026.983400
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,PE,5001.967000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,PEP,3755.848140
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,PJM MID ATLANTIC REGION,35091.015600
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,PJM RTO,103693.273000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,PJM WESTERN REGION,50422.330000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,PL,5050.590330
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,PN,2104.140140
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,PS,6171.275000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,RECO,208.538788
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,UG,128.050000
6/5/2025 2:10:00 AM,6/4/2025 10:10:00 PM,PJM SOUTHERN REGION,16386.340000
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,AE,1377.390380
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,AEP,17167.507800
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,APS,6304.642580
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,ATSI,9041.155000
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,BC,3942.219730
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,COMED,10324.354500
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,DAYTON,2387.253420
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,DEOK,3655.438000
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,DOM,16451.740000
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,DPL,2230.250240
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,DUQ,1763.781860
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,EKPC,1863.943850
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,JC,3231.151000
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,ME,2046.004640
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,PE,5050.312000
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,PEP,3787.327390
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,PJM MID ATLANTIC REGION,35329.765600
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,PJM RTO,104289.578000
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,PJM WESTERN REGION,50644.132800
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,PL,5100.297360
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,PN,2147.783690
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,PS,6206.918460
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,RECO,212.936981
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,UG,128.350000
6/5/2025 2:05:00 AM,6/4/2025 10:05:00 PM,PJM SOUTHERN REGION,16451.740000
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,AE,1391.838750
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,AEP,17273.345700
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,APS,6296.041500
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,ATSI,8988.419000
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,BC,3982.218260
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,COMED,10368.136700
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,DAYTON,2399.340330
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,DEOK,3681.577640
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,DOM,16650.201200
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,DPL,2259.702640
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,DUQ,1749.877690
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,EKPC,1879.216920
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,JC,3328.525630
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,ME,2068.703610
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,PE,5077.016000
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,PEP,3833.460000
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,PJM MID ATLANTIC REGION,35776.700000
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,PJM RTO,105062.859000
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,PJM WESTERN REGION,50756.740000
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,PL,5174.748540
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,PN,2191.588380
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,PS,6253.980470
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,RECO,212.962067
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,UG,129.580000
6/5/2025 2:00:01 AM,6/4/2025 10:00:01 PM,PJM SOUTHERN REGION,16650.201200
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,AE,1405.058590
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,AEP,17453.935500
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,APS,6356.175000
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,ATSI,9194.205000
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,BC,4024.975000
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,COMED,10392.811500
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,DAYTON,2417.749000
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,DEOK,3698.060790
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,DOM,16746.582000
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,DPL,2276.910160
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,DUQ,1777.994380
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,EKPC,1871.507200
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,JC,3425.036130
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,ME,2081.296880
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,PE,5120.893550
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,PEP,3855.734860
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,PJM MID ATLANTIC REGION,36043.753900
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,PJM RTO,105952.781000
6/5/2025 1:55:00 AM,6/4/2025 9:55:00 PM,PJM WESTERN REGION,51295.207000
